DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2000,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,All_Population_Count_2020,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,Aridity_2020,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Day_Land_Surface_Temp_2020,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Diurnal_Temperature_Range_2020,Drought_Episodes,Elevation,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Enhanced_Vegetation_Index_2020,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Frost_Days_2020,Global_Human_Footprint,Growing_Season_Length,Irrigation,ITN_Coverage_2000,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,ITN_Coverage_2020,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Land_Surface_Temperature_2020,Livestock_Cattle,Livestock_Chickens,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Incidence_2020,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Malaria_Prevalence_2020,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Maximum_Temperature_2020,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Mean_Temperature_2020,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Minimum_Temperature_2020,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,Night_Land_Surface_Temp_2020,PET_2000,PET_2005,PET_2010,PET_2015,PET_2020,Precipitation_2000,Precipitation_2005,Precipitation_2010,Precipitation_2015,Precipitation_2020,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Rainfall_2020,Temperature_January,Temperature_February,Temperature_March,Temperature_April,Temperature_May,Temperature_June,Temperature_July,Temperature_August,Temperature_September,Temperature_October,Temperature_November,Temperature_December,Travel_Times,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,U5_Population_2020,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Count_2020,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,UN_Population_Density_2020,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015,Wet_Days_2020
GH202200000142,GHGE8AFL,GH,2022,142,GH2022DHS,85.53595734,97.18848419,110.4935684,124.543541,134.1732788,20.38115883,26.06878281,33.50407028,22.30580902,23.63339806,30.29538345,30.50965309,31.02187729,31.60394287,32.31790543,8.854471207,7.898915291,8.016970634,8.387804031,8.280121803,NA,39.13769913,0.377624869,0.379596472,0.39983362,0.372595519,0.380158961,0,0,0,0,0,26.15286446,10,0.644332528,0.070719272,0.035123643,0.200211734,0.531451285,0.636474431,25.21851158,25.46725082,26.07026672,26.15616798,27.07421494,0.142568216,28.71412659,2.786574125,1.603682637,2.329266548,0.483872592,0.453074127,0.26031214,0.277519226,0.23967199,0.589383125,0.505268514,0.229291588,0.260351777,0.217911065,31.58149719,31.36552429,31.76451302,31.78217697,31.89813423,27.13307381,27.39071274,27.7240448,27.56743431,27.73207474,22.72702599,23.46660995,23.74754143,23.39437294,23.61801338,0.012669791,20.14164162,20.42484856,21.11865807,20.70839119,21.83052635,3.602980375,3.412717104,3.460648298,3.562992096,3.486689806,73.43291473,88.96538544,115.9458008,79.47542572,82.40232849,863.0828857,1055.126343,1380.199585,993.2494507,1111.983154,27.84575844,28.93125725,29.13293648,28.60874939,28.1072197,26.85947609,26.02594948,25.51660538,26.22486305,26.7778511,27.71401405,27.87306595,42.56933594,329.8979187,416.5795288,333.1601868,390.3149719,389.8959961,2370.310303,2774.505615,3227.208008,3696.360596,4155.675293,110.8387451,129.7394409,150.9083862,172.8465576,194.324707,9.635867119,11.1546669,13.24091053,11.25680733,9.629796982
GH202200000143,GHGE8AFL,GH,2022,143,GH2022DHS,95.43655396,108.4378357,123.2829514,138.9591675,147.8964844,20.84200859,27.22545624,34.43006897,23.02369118,24.495924,32.28029251,31.25222206,31.06476593,32.41353989,32.5617218,8.682639122,7.735416889,7.816059113,8.183377266,8.121658325,NA,9.013673782,0.291397363,0.307646692,0.301841855,0.294564396,0.30917868,0,0,0,0,0,29.02756119,10,0.395177454,0.076209046,0.03297177,0.226585791,0.612150192,0.583008289,26.86607361,26.51151085,26.69260788,27.38246536,27.6335144,0.145797133,29.3547287,2.140465498,1.177211404,1.922215343,0.4494192,0.36092785,0.171771497,0.21678628,0.184393004,0.510110795,0.361091137,0.12158297,0.176427752,0.14860867,31.75221443,31.51727486,31.89327431,31.92191887,32.0520401,27.38658905,27.62456703,27.96362877,27.80889702,27.96167564,23.06957436,23.78185844,24.07721519,23.73854256,23.93038177,0.269801259,21.45185661,21.77079964,22.32045174,22.35138893,22.70530891,3.573480844,3.39105916,3.431988001,3.546875,3.455859423,74.47851563,92.32313538,118.1635818,81.66215515,84.65447235,765.6259155,901.418396,1208.854492,898.1881104,964.4046021,28.25784683,29.21891975,29.57428741,29.03499603,28.43751144,27.2312603,26.33441925,25.78282356,26.59874344,27.27864075,28.24206161,28.36800957,50.09570313,615.1610107,712.2302856,622.446167,714.0155029,868.3204346,1390.050415,1484.656006,1575.730957,1646.81311,1689.376587,70.56040955,75.36268616,79.98574066,83.59394836,85.7545166,10.1923914,11.91876316,14.06845474,11.80969143,10.37450504
GH202200000144,GHGE8AFL,GH,2022,144,GH2022DHS,14.98190308,17.02288055,19.35330963,21.81420708,24.12799454,20.83767509,26.66389656,33.45119095,22.36624718,24.2781105,32.00800323,32.54030991,31.6707077,32.74978638,33.29788589,9.136805534,8.213194847,8.31640625,8.676606178,8.587456703,NA,27.31445503,0.345968753,0.345244259,0.371857285,0.352421194,0.363835037,0,0,0,0,0,17.29495621,11,0,0.065482564,0.031176742,0.202571914,0.549827695,0.551365435,26.26604843,26.80434036,26.73648262,26.97869682,27.69828415,0.113187037,33.31707764,2.05643487,1.236279726,2.375688553,0.492091626,0.379436374,0.239454091,0.284108788,0.265929133,0.617066145,0.386212498,0.202797562,0.270353943,0.257687926,31.93467903,31.71137238,32.08997345,32.1220932,32.24492264,27.34266663,27.57977486,27.91397667,27.76532173,27.92087746,22.79787445,23.49817657,23.77356911,23.44548607,23.65746498,0,20.52409172,21.06836891,21.80225563,21.20760345,22.0986805,3.546571255,3.370573044,3.409939289,3.516319513,3.425130129,73.90229797,89.87261963,114.0665359,78.6468811,83.15568542,848.6053467,1013.042053,1288.373291,929.5406494,1009.370911,28.14564514,29.20726204,29.48615074,28.76986313,28.35549545,27.07544708,26.17908859,25.74796486,26.38276672,27.0240612,27.94498444,28.08211899,115.8154297,82.1734848,76.77098083,71.23973083,86.40853882,86.92792511,1509.06958,1611.775391,1710.648438,1787.816772,1834.024536,70.56040955,75.36267853,79.98574066,83.59394836,85.75450897,10.4570961,12.44117546,14.5779686,12.10026455,10.78752613
GH202200000145,GHGE8AFL,GH,2022,145,GH2022DHS,45.7371788,51.96793365,59.08233643,66.59503174,114.5646439,21.1573658,27.06150246,33.05540466,22.3020134,24.82418442,29.66258812,30.21092606,30.23067093,29.68967628,31.03028107,9.018041611,8.122960091,8.215003014,8.569560051,8.501128197,NA,16.25097847,0.316630661,0.303836584,0.307692528,0.314491838,0.311191559,0,0,0,0,0,31.6534481,11,11.80052567,0.064173929,0.031148348,0.207800418,0.420903742,0.45526129,25.61580276,26.13479233,26.33055115,25.99230385,26.90958405,0.14112395,19.4445858,2.641396523,1.133341789,2.355595112,0.498728663,0.299962789,0.216441289,0.251956493,0.238802493,0.613690495,0.274674624,0.172005281,0.223859653,0.221510723,31.83138084,31.60811615,31.98729897,32.01507568,32.14528275,27.29718018,27.52145576,27.86592865,27.71138573,27.86037445,22.81333923,23.48515701,23.772295,23.44551468,23.6441555,0.093011901,21.5690155,22.05865669,22.43042755,22.29493141,22.78888702,3.463686466,3.312572479,3.345616341,3.452141285,3.350766897,73.28247833,89.64318848,110.5906982,76.98970032,83.18005371,931.2597656,1055.555908,1297.356323,955.0356445,1043.251221,27.71821404,28.86384583,29.12367249,28.56564903,28.07188225,26.93324089,26.00873184,25.62955284,26.2338047,26.88015556,27.77180481,27.91581726,29.88867188,393.668335,381.4002686,230.4909668,326.7197876,248.0420227,1461.025024,1560.46106,1656.186279,1730.897705,1775.634399,70.56040955,75.36268616,79.98574829,83.59394836,85.7545166,11.09899426,13.34363556,15.47439098,12.73376274,11.78512096
GH202200000146,GHGE8AFL,GH,2022,146,GH2022DHS,109.2917633,124.1805267,141.1808167,159.1328735,195.2356415,22.1939888,28.05630302,34.35007477,23.3465004,25.81700134,28.22530365,29.60891151,29.28298569,28.7197113,29.46900558,9.458681107,8.57096386,8.67832756,9.020138741,8.937297821,NA,72.109375,0.407945096,0.39931047,0.406053543,0.428968936,0.437321097,0,0,0,0,0,41.10992432,11,0.208227426,0.058463775,0.030677265,0.193048179,0.392668337,0.426558316,24.19285393,25.39517975,25.42918968,25.06786537,25.72683716,0.113442011,39.74626541,1.726377726,1.078162313,1.840711713,0.476644576,0.25691998,0.213796094,0.241162762,0.243816584,0.570949793,0.21725516,0.168836266,0.208727345,0.227124721,31.93648911,31.71918488,32.09680176,32.1275177,32.25286484,27.18259621,27.40836334,27.74473381,27.59877014,27.75043488,22.477808,23.14822006,23.4184761,23.10737801,23.31556702,0.300456017,20.16040421,21.18144798,21.57539368,21.41601753,21.98466873,3.416551113,3.264106035,3.296252966,3.399667263,3.302994728,75.82689667,91.57875061,113.226532,79.37033081,85.27342224,1022.218262,1135.010132,1371.579834,1001.934082,1128.406006,27.39729881,28.60198975,28.88772964,28.29840088,27.79061317,26.62980843,25.7281971,25.40022469,25.95220566,26.57102585,27.35534859,27.43196297,19.84277344,884.4429932,944.258606,908.9022827,927.5535889,972.6029053,2249.062012,2497.724365,2758.733643,3002.862061,3210.908691,105.1690292,116.7967987,129.0019379,140.4176941,150.146225,11.55030537,13.8808279,16.0791111,13.25000858,12.20676517
GH202200000147,GHGE8AFL,GH,2022,147,GH2022DHS,287.1463318,326.2641296,370.9296265,418.0957336,455.4350891,23.96385956,29.13715363,36.33525848,24.47189331,26.89847565,27.62109947,27.8912487,27.60704803,27.64326477,28.75119019,9.833463669,8.932074547,9.06957531,9.369574547,9.26171875,NA,183.7880707,0.43996343,0.428356946,0.446051896,0.464421868,0.441060483,0,0,0,0,0,34.68932343,11,0,0.05620021,0.030771971,0.16634877,0.451088101,0.513854921,23.80922318,24.27225685,24.44387054,24.21736145,25.13272858,0.103255652,18.19215202,1.910521269,0.887204289,1.494866133,0.486866444,0.298194885,0.328418761,0.319359243,0.322182596,0.620247185,0.273270309,0.324580699,0.320454657,0.34632501,32.0704422,31.86419296,32.25126266,32.27430725,32.3753891,27.12369919,27.3646698,27.69800377,27.56679726,27.71592903,22.23698044,22.93211746,23.18168449,22.90473175,23.11367226,0.131027997,19.99734879,20.653265,21.28069496,20.79145813,21.51426888,3.433420181,3.274696112,3.291666746,3.403385401,3.331597328,82.27799225,95.41532135,119.6035614,83.28728485,89.61489105,1114.040283,1220.52063,1489.355103,1144.250244,1160.317383,26.92601395,28.22227669,28.48752785,27.73823547,27.23313904,26.05730247,25.27591515,24.95091438,25.52717018,26.05821037,26.86918259,26.61534119,33.73046875,521.7549438,580.8049316,586.6990967,622.3535156,606.1407471,3525.242676,4059.743652,4651.598633,5254.657227,5833.608398,164.9530945,189.9634705,217.6575317,245.8758392,272.9661255,11.45062923,13.28926182,15.48404026,12.94884968,11.64963531
GH202200000148,GHGE8AFL,GH,2022,148,GH2022DHS,33.50795364,38.0727272,43.28487778,48.7888298,89.18403625,21.12873077,26.80181694,33.97350693,22.7132225,24.39501762,30.0678978,31.10874939,30.70210457,30.70303535,32.57970047,9.131119728,8.195703506,8.3123703,8.66862011,8.567447662,NA,74.61816406,0.402715325,0.367171377,0.394043744,0.399555743,0.363517404,0,0,0,0,0,22.77879143,10,0,0.064642444,0.030675014,0.18885608,0.532342613,0.570768058,25.05866432,25.83421898,25.92146873,25.84261131,27.21323776,0.087614164,21.40835381,2.011394978,1.239937782,1.949155331,0.481159776,0.380913079,0.243356541,0.267105669,0.249701381,0.589599252,0.388111562,0.207021892,0.244966462,0.232531086,31.74414063,31.52747345,31.91679764,31.94166756,32.05794144,27.15546989,27.40338707,27.73671913,27.58736992,27.74518204,22.61302185,23.33177185,23.60442734,23.27304649,23.49049568,0.08703167,20.04943085,20.55968666,21.1408329,20.98218727,21.84677505,3.551302195,3.370442629,3.410416603,3.517447948,3.434375048,75.03450012,90.333992,115.8638,79.89257813,83.7816391,879.5619507,1076.248901,1350.436646,966.624939,1079.909668,27.87254143,28.95618057,29.1638279,28.50113678,28.09200096,26.82100677,25.97011948,25.52458,26.12001419,26.78247643,27.70462799,27.77644157,63.62402344,192.0012207,208.6425171,171.0436707,227.8876801,214.3524933,653.1309204,765.2437134,892.4402466,1026.431396,1160.418579,30.54368782,35.7866478,41.7349968,48.00109482,54.26700974,10.246315,12.00039005,14.12665367,11.87462234,10.40369797
GH202200000149,GHGE8AFL,GH,2022,149,GH2022DHS,35.69060516,40.55272293,46.10438156,51.9668541,52.1519928,21.66652489,27.25253105,34.86935043,23.34064293,24.75082207,29.76195145,31.0402813,29.76640129,30.43221664,31.50210571,9.118880272,8.170269012,8.299435616,8.649435997,8.540885925,NA,63.42089844,0.421078771,0.384454161,0.402477592,0.405670136,0.412109971,0,0,0,0,0,29.46972275,10,0,0.066251636,0.032346312,0.180023849,0.47125265,0.609395683,24.62000847,25.58458519,25.02436447,25.34346962,26.31995773,0.115715459,28.25550461,2.551582098,1.351709962,2.139550924,0.496247232,0.448511273,0.298066348,0.319026738,0.288408488,0.6342507,0.496101558,0.281307518,0.321018755,0.288283587,31.44752693,31.23711014,31.63598251,31.65486145,31.76497459,26.86536598,27.12439346,27.45772552,27.30846405,27.46454048,22.32864761,23.06684113,23.33654594,23.00542641,23.22408867,0.012256405,19.4780674,20.12888908,20.28232574,20.2547226,21.13781166,3.543142319,3.357335091,3.395833492,3.509635448,3.430902719,76.76757813,91.49588013,118.4105072,81.91714478,84.91766357,905.8123169,1120.979614,1412.979248,991.2712402,1087.458008,27.59237862,28.78982544,28.90421867,28.33580208,27.82480431,26.56049347,25.70191574,25.32505226,25.96899033,26.55480957,27.40914154,27.4072361,65.78417969,153.8831635,213.2227631,209.3555908,225.1808777,247.907196,582.9656372,695.8318481,825.3280029,963.9508057,1105.10376,27.26682281,32.54586792,38.60274124,45.08649063,51.68858337,10.11632347,11.63558102,13.75994301,11.74607182,10.10338497
GH202200000150,GHGE8AFL,GH,2022,150,GH2022DHS,360.0603943,409.1112671,465.1184998,524.2613525,541.4779663,23.88558769,29.1334095,36.63106155,24.67581558,26.76079941,29.09643936,29.14204216,28.97269821,29.26737976,30.43172073,9.712890625,8.796918869,8.938585281,9.2448349,9.135156631,NA,176.5156403,0.426418751,0.427966297,0.433160067,0.432505906,0.426421255,0,0,0,0,0,36.40285492,11,0,0.067115501,0.031655099,0.160780117,0.413558394,0.48559621,24.39568138,24.70018768,24.82327652,24.95980072,25.82082558,0.124520585,32.92794037,2.242618084,1.187393785,1.960091472,0.449502915,0.259931982,0.233052179,0.26565972,0.283770293,0.53192991,0.222323745,0.194137454,0.242793456,0.28347519,31.75993919,31.55577278,31.94822311,31.96944618,32.0699234,26.87526131,27.12456512,27.45789909,27.32400131,27.4713974,22.04705048,22.75885391,23.00963593,22.72460938,22.93476677,3.153432608,19.6949234,20.25833321,20.67385483,20.65222168,21.20993042,3.441927195,3.275477409,3.295138836,3.413628578,3.339236259,82.21245575,95.42582703,120.7044296,84.23407745,89.36063385,1082.72937,1200.291016,1507.74939,1158.270874,1161.927246,27.1768837,28.43128777,28.66789246,27.77461624,27.32390594,26.05706406,25.25533104,24.97890472,25.50685692,26.05603981,26.99598122,26.72846413,6.219726563,2041.128418,2274.838867,2648.412842,2765.667725,3101.060547,4101.627441,4895.730957,5806.839844,6782.161621,7775.285156,191.9232941,229.0809631,271.713562,317.3507996,363.8210144,11.20202732,12.89778614,15.08580208,12.74724388,11.30071163
GH202200000151,GHGE8AFL,GH,2022,151,GH2022DHS,168.4078522,191.3499756,217.5457458,245.2080994,242.8471375,23.83362389,29.13091469,36.82791519,24.81108856,26.66936874,30.1132679,29.64060211,29.63670158,29.86916161,31.8539505,9.632509232,8.706814766,8.851259232,9.161675453,9.05078125,NA,119.1494141,0.416117877,0.421777785,0.424537241,0.421622276,0.410350889,0,0,0,0,0,43.99624634,11,0,0.070611686,0.033001591,0.165333912,0.434467703,0.53113997,24.88092041,25.0231781,25.168993,25.28885269,26.51859856,0.120564967,29.83560562,2.307430029,1.214283586,1.890701175,0.484668195,0.374495536,0.288737118,0.344725877,0.330066144,0.611016572,0.376324475,0.268684894,0.358137757,0.356729448,31.55293655,31.35015869,31.74619675,31.76620483,31.86627579,26.70963669,26.96449661,27.29783058,27.16213799,27.30837631,21.92042923,22.64334488,22.89493752,22.60452843,22.81549454,0.541939616,19.64857292,20.40575218,20.70128632,20.70854187,21.18324661,3.447598457,3.275998354,3.297453642,3.420457125,3.344328642,82.16876221,95.43283081,121.4383392,84.86526489,89.19113159,1056.084839,1200.576538,1502.271362,1130.154419,1146.828003,27.40814018,28.59707832,28.7797718,27.92849731,27.4371376,26.12882042,25.30361176,25.06975746,25.58680534,26.17737198,27.12407684,26.86569786,16.58496094,671.524231,765.3831787,936.0969849,1114.12793,1288.905762,4101.627441,4895.730957,5806.839844,6782.161621,7775.285156,191.9232941,229.0809631,271.713562,317.3507996,363.8210144,11.03629208,12.63680267,14.82031059,12.6128397,11.06809616
GH202200000152,GHGE8AFL,GH,2022,152,GH2022DHS,392.2110901,445.6418152,506.6500854,571.0739746,617.7449951,24.23548317,29.44755173,37.13591385,25.03717613,27.02355194,29.00609779,28.64934158,28.22548676,28.86989784,30.00818062,9.735460281,8.815320969,8.962543488,9.264626503,9.152517319,NA,296.8056641,0.43672803,0.431942433,0.443528324,0.439450145,0.428446978,0,0,0,0,0,51.45877457,11,0,0.067639843,0.030645449,0.152725324,0.412484199,0.486858875,24.36518288,24.4029789,24.34799194,24.77295876,25.58550644,0.127185211,64.1759491,2.930585623,1.488621712,2.438065052,0.437766194,0.251539141,0.217061445,0.261094958,0.273119569,0.500770748,0.211002365,0.173410699,0.235979453,0.266692638,31.62741661,31.4260273,31.82171822,31.8412056,31.93902016,26.73151207,26.98498344,27.31831551,27.18522835,27.3307724,21.89195633,22.61070633,22.85917282,22.57657623,22.78650284,1.730866313,19.72426796,20.15662003,20.47049713,20.67601776,21.16283226,3.431973457,3.264019251,3.282176018,3.404832125,3.331134319,83.17553711,96.11737823,121.8866043,85.24738312,90.01908112,1114.106934,1215.299072,1552.620728,1191.439941,1207.52771,26.91532135,28.14045143,28.36075592,27.52553177,27.03784943,25.76969147,24.92920303,24.71003532,25.22419739,25.81801987,26.7449646,26.43344879,6.015625,1801.232178,2268.432861,1879.148193,2087.615234,2402.98877,4101.280762,4895.317383,5806.349121,6781.588379,7774.628418,191.9232941,229.0809784,271.713562,317.3507996,363.8210449,11.20905209,12.82385063,15.01602268,12.76007938,11.24830437
GH202200000153,GHGE8AFL,GH,2022,153,GH2022DHS,243.9436646,277.1760254,315.1213379,355.1910706,371.4028931,23.85958672,29.13216209,36.72952271,24.74352074,26.71505165,29.47792816,29.30078697,29.28983879,29.82744217,31.32976341,9.672699928,8.751866341,8.894922256,9.203255653,9.092968941,NA,156.6933594,0.420667738,0.418756932,0.41764608,0.415490925,0.391180038,0,0,0,0,0,47.39779663,11,0,0.066593908,0.03065926,0.154126942,0.388437241,0.457395673,24.64929962,24.82716942,25.02698517,25.38083839,26.34846115,0.1539848,32.82484055,2.325953007,1.401040912,1.929100156,0.429893613,0.254053712,0.206490383,0.25443083,0.266101956,0.486767262,0.21477963,0.160894081,0.226879418,0.256681681,31.65643883,31.45296478,31.84720993,31.86782646,31.96809959,26.79244804,27.04453087,27.37786484,27.2430706,27.38988686,21.98373985,22.7010994,22.95228577,22.66456985,22.87513161,6.343595028,19.82066917,20.35355377,20.76413345,20.93423653,21.3671608,3.444762707,3.275738001,3.296296358,3.417042732,3.341782331,82.19061279,95.42932892,121.0713882,84.54966736,89.27588654,1077.751587,1206.340454,1514.979736,1154.182251,1178.375732,27.25129509,28.46267128,28.67510033,27.79200554,27.3309021,26.0459156,25.22666168,24.97638321,25.49322891,26.06472015,27.02283096,26.7617569,2.046875,2762.091553,3624.380371,3699.802734,5015.185547,6197.291992,4101.627441,4895.730957,5806.839844,6782.161133,7775.285156,191.9233093,229.0809937,271.7135925,317.3507996,363.8210449,11.1191597,12.76729393,14.95305634,12.68004131,11.18440342
GH202200000154,GHGE8AFL,GH,2022,154,GH2022DHS,176.9517212,201.0577698,228.5825348,257.6482849,293.537323,24.21936035,29.4603672,37.25020218,25.11742973,26.98760605,29.945858,29.03024292,28.58792305,29.00284195,30.57345009,9.696831703,8.771831512,8.920442581,9.224609375,9.112066269,NA,168.4951172,0.427894682,0.436193019,0.455422401,0.450694323,0.438607752,0,0,0,0,0,43.36859512,11,0,0.069613487,0.032828335,0.159501195,0.435028762,0.531060219,24.71018791,24.50639534,24.49489403,24.72716141,25.77883911,0.109946012,26.71395493,2.230373859,1.117056847,1.729148269,0.480001539,0.344876647,0.275313735,0.331890702,0.32337904,0.595118463,0.334878027,0.249935985,0.338926166,0.345238537,31.51737595,31.31668091,31.71405029,31.7331028,31.8307724,26.64140701,26.89765549,27.23098946,27.09706306,27.24179649,21.8205452,22.5448494,22.7936058,22.50849342,22.71870804,0.278613955,19.47451973,19.98254585,20.4018631,20.45148087,20.98423004,3.433998823,3.263411522,3.282407522,3.407667875,3.332754612,83.16925812,96.14131165,122.2703476,85.59185791,89.94306946,1085.14856,1215.785278,1532.967773,1169.148438,1175.192383,27.09836388,28.32124519,28.51447678,27.7024765,27.19180489,25.90252495,25.05160713,24.84710884,25.36981392,25.97630501,26.89229965,26.56542778,16.375,989.6135254,1477.409546,1021.128357,1125.418335,1262.053589,4101.28125,4895.317383,5806.349121,6781.588379,7774.628418,191.9233093,229.0809784,271.713562,317.3507996,363.8210449,11.13174629,12.70121765,14.89185905,12.7007885,11.13919544
GH202200000155,GHGE8AFL,GH,2022,155,GH2022DHS,244.1867676,277.4522095,315.4353638,355.5450134,421.4024048,24.14698219,29.29795837,36.22120285,24.53052711,27.24234772,25.31859779,25.93878555,26.14531136,26.67142296,26.70402718,9.892707825,9.003689766,9.142969131,9.438194275,9.333767891,NA,116.8076096,0.274374247,0.289718419,0.270040959,0.28625676,0.266685516,0,0,0,0,0,28.5988369,11,0,0.049344882,0.030305939,0.171386585,0.44141373,0.493810177,23.64378929,24.44550323,24.7969265,24.85048676,25.18684006,111.7459259,233.0531921,454.0110779,6.445300102,293.0098572,0.457417846,0.238991588,0.281618088,0.26214987,0.26873067,0.541751206,0.196943641,0.259065539,0.237317353,0.26033026,32.19244766,31.98637199,32.3718338,32.39470673,32.49713516,27.21497536,27.45251656,27.78350639,27.65273476,27.80303955,22.29973984,22.98268318,23.22886276,22.95651054,23.16336823,0.099114202,21.96897697,22.95222282,23.44854164,23.02954865,23.66965103,3.403819561,3.253602505,3.267751694,3.375911474,3.304991245,82.19197083,95.3239212,118.3618927,82.81289673,90.03572083,1081.58252,1203.103149,1487.687622,1108.957153,1180.871582,26.97341156,28.02148247,28.28230667,27.72390175,27.28449059,26.24225044,25.41215515,25.06330872,25.61375237,26.22108459,27.03447533,26.86627579,93.73730469,411.0516357,589.2399902,434.7283325,444.1934814,473.9962158,2569.594482,2859.51123,3162.131592,3443.293945,3680.341797,145.9959869,162.4681091,179.6620026,195.636734,209.1050262,11.74808598,13.69045544,15.87820244,13.23228264,12.08064175
GH202200000156,GHGE8AFL,GH,2022,156,GH2022DHS,113.1558609,128.5710297,146.1723785,164.75914,189.0328064,25.32780075,30.06646729,37.56882858,25.3372364,27.90807724,28.08946991,27.48250008,27.36767387,28.21434021,28.96743202,10.03923607,9.137326241,9.299913406,9.56575489,9.451996803,NA,149.8203278,0.41569072,0.429625005,0.449181736,0.439878285,0.435193449,0,0,0,0,0,33.36824417,11,0,0.062775671,0.034294542,0.164519519,0.505667984,0.577896893,24.26251793,24.23161507,24.36553764,24.68116379,25.36650848,0.09708719,23.66078186,1.857705951,1.039664507,1.461087584,0.470507711,0.243175536,0.299209267,0.301805615,0.302309006,0.562503815,0.200139508,0.283053041,0.294084609,0.311590731,31.96458435,31.77625847,32.17079163,32.18494034,32.27044296,26.91471481,27.17282867,27.49913216,27.37612915,27.51649284,21.92534828,22.63893318,22.87087822,22.61918449,22.81844711,0.020338437,20.43556786,20.98072815,21.36340332,21.14798546,21.76558495,3.40707469,3.248046875,3.261848927,3.380078077,3.317404509,86.2937088,97.65729523,122.5438385,85.6418457,92.5823822,1320.454346,1372.410645,1736.594727,1285.263794,1290.382446,26.45676994,27.70183372,27.90590096,27.37535667,26.79032516,25.64577675,24.7354126,24.52248955,25.14573288,25.7113533,26.42108536,26.07270241,40.40527344,357.5502625,427.3662109,666.6917725,630.9727783,720.2369385,2613.898193,3415.168945,4434.009766,5668.747559,7113.731934,122.3618164,159.8709106,207.5648956,265.365448,333.0080566,11.56719589,13.14510822,15.30832005,12.94340706,11.59832478
