sn,region,district,school_name,location,gender,residency,email,category,is_stem,latitude,longitude,youth_literacy_count,mpi_score,pov_norm,lit_norm,priority_score,priority_tier
356,EASTERN,KWAHU EAST,KWAHU TAFO SENIOR HIGH SCHOOL,KWAHU TAFO,MIXED,DAY/BOARDING,kwahutafoshs@ges.gov.gh,C,No,6.6833,-0.7333,16774.0,0.1,0.25,0.7721806423484958,0.4588722569393983,STABLE
357,EASTERN,KWAHU EAST,NKWATIA PRESBY SENIOR HIGH/COMM SCHOOL,NKWATIA,MIXED,DAY/BOARDING,presbynkwatiacomshs@ges.gov.gh,C,No,6.75,-0.75,16774.0,0.1,0.25,0.7721806423484958,0.4588722569393983,STABLE
358,EASTERN,KWAHU EAST,"ST. PETER'S SENIOR HIGH SCHOOL, NKWATIA",NKWATIA,MALE,DAY/BOARDING,stpetersshs@ges.gov.gh,C,No,6.75,-0.75,16774.0,0.1,0.25,0.7721806423484958,0.4588722569393983,STABLE
363,EASTERN,KWAHU SOUTH,ST. JOSEPH'S TECH. INST.,KWAHU-TAFO,MIXED,DAY/BOARDING,stjosephstechinstkwahu@ges.gov.gh,C,No,6.54,-0.76,16774.0,0.1,0.25,0.7721806423484958,0.4588722569393983,STABLE
463,NORTHERN,SABOBA,ST. JOSEPH'S TECH. INST.,SABOBA,MIXED,DAY/BOARDING,stjosephstechinstkwahu@ges.gov.gh,C,No,9.7067,0.3225,16774.0,0.1,0.25,0.7721806423484958,0.4588722569393983,STABLE
353,EASTERN,KWAHU EAST,"ST. DOMINIC'S SENIOR HIGH/TECH SCHOOL, PEPEASE",PEPEASE,MIXED,DAY/BOARDING,stdominicsshs@ges.gov.gh,C,No,6.65,-0.55,16774.0,0.1,0.25,0.7721806423484958,0.4588722569393983,STABLE
354,EASTERN,KWAHU EAST,ABETIFI TECH. INST.,ABETIFI,MIXED,DAY/BOARDING,abetifitechinst@ges.gov.gh,C,No,6.6703699,-0.756094,16774.0,0.1,0.25,0.7721806423484958,0.4588722569393983,STABLE
355,EASTERN,KWAHU EAST,ABETIFI PRESBY SENIOR HIGH SCHOOL,ABETIFI,MIXED,DAY/BOARDING,abetifipresbyshs@ges.gov.gh,C,No,6.3096027,-0.7248455,16774.0,0.1,0.25,0.7721806423484958,0.4588722569393983,STABLE
432,GREATER ACCRA,SHAI-OSUDOKU DISTRICT,OSUDOKU SENIOR HIGH/TECH SCHOOL,ASUTSUARE,MIXED,DAY/BOARDING,osudokushst@ges.gov.gh,C,No,6.05,0.0833,18284.0,0.1,0.25,0.7447500363319285,0.4479000145327714,STABLE
433,GREATER ACCRA,SHAI-OSUDOKU DISTRICT,GHANATA SENIOR HIGH SCHOOL,DODOWA,MIXED,DAY/BOARDING,ghanatashs@ges.gov.gh,C,No,5.8771706,0.3662603,18284.0,0.1,0.25,0.7447500363319285,0.4479000145327714,STABLE
706,WESTERN NORTH,BIA WEST,BIA SENIOR HIGH/TECH SCHOOL,DEBISO ESSIAM,MIXED,DAY/BOARDING,biashst@ges.gov.gh,C,No,6.05,-3.0,18690.0,0.1,0.25,0.7373746548466793,0.4449498619386717,STABLE
707,WESTERN NORTH,BIA WEST,ADJOAFUA COMM. SENIOR HIGH SCHOOL,ADJOAFUA,MIXED,DAY,adjoafuacommshs@ges.gov.gh,C,No,6.35,-2.4,18690.0,0.1,0.25,0.7373746548466793,0.4449498619386717,STABLE
171,BONO,SUNYANI MUNICIPAL,TWENE AMANFO SENIOR HIGH/TECH SCHOOL,SUNYANI,MIXED,DAY,tweneamanfoshst@ges.gov.gh,C,No,7.5,-2.4667,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
156,BONO,BEREKUM-MUNICIPAL,"METHODIST SENIOR HIGH/TECH SCHOOL,BIADAN",BIADAN,MIXED,DAY/BOARDING,methodistbiadanshst@ges.gov.gh,C,No,7.5,-2.45,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
152,BONO,BEREKUM-MUNICIPAL,BEREKUM PRESBY SENIOR HIGH SCHOOL,BEREKUM,MIXED,DAY/BOARDING,presbyberekumshs@ges.gov.gh,C,No,7.45,-2.5833,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
174,BONO,SUNYANI MUNICIPAL,SUNYANI SENIOR HIGH SCHOOL,SUNYANI,MIXED,DAY/BOARDING,sunyanishs@ges.gov.gh,C,No,7.3384,-2.3279,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
175,BONO,SUNYANI WEST,"SACRED HEART SENIOR HIGH SCHOOL, NSOATRE",NSOATRE,MIXED,DAY/BOARDING,sacredheartshs@ges.gov.gh,C,No,7.3423772,-2.3100736,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
170,BONO,SUNYANI MUNICIPAL,"S.D.A SENIOR HIGH SCHOOL, SUNYANI",SUNYANI,MIXED,DAY,sdasunyanishs@ges.gov.gh,C,No,7.3384,-2.3279,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
177,BONO,SUNYANI WEST,ODOMASEMAN SENIOR HIGH SCHOOL,ODOMASE,MIXED,DAY/BOARDING,odomasemanshs@ges.gov.gh,C,No,7.3167,-2.37,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
179,BONO,SUNYANI WEST,"NOTRE DAME GIRLS SENIOR HIGH SCHOOL, SUNYANI",SUNYANI,FEMALE,DAY/BOARDING,notredamegirlsshs@ges.gov.gh,C,No,7.3384,-2.3279,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
154,BONO,BEREKUM-MUNICIPAL,JINIJINI SENIOR HIGH SCHOOL,JINIJINI,MIXED,DAY/BOARDING,jinijinishs@ges.gov.gh,C,No,7.4,-2.5167,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
153,BONO,BEREKUM-MUNICIPAL,BEREKUM SENIOR HIGH SCHOOL,BEREKUM,MIXED,DAY/BOARDING,berekumshs@ges.gov.gh,C,No,7.45,-2.5833,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
187,BONO,WENCHI MUNICIPAL,ISTIQUAAMA SENIOR HIGH SCHOOL,WENCHI,MIXED,DAY/BOARDING,istiquaamashs@ges.gov.gh,C,No,7.3384,-2.3279,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
232,CENTRAL,AJUMAKO/ ENYAN/ESIAM,MANDO SENIOR HIGH/TECH SCHOOL,MANDO,MIXED,DAY/BOARDING,mandoshst@ges.gov.gh,C,No,5.105,-1.2467,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
178,BONO,SUNYANI WEST,DON BOSCO VOC./TECH. INST.,ODUMASI,MIXED,DAY,donboscotechvocinst@ges.gov.gh,C,No,7.3384,-2.3279,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
176,BONO,SUNYANI WEST,CHIRAA SENIOR HIGH SCHOOL,CHIRAA,MIXED,DAY/BOARDING,chiraashs@ges.gov.gh,C,No,7.45,-2.3667,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
651,VOLTA,KPANDO,C.Y.O.VOC. TECH. INST.,SOVIE,MIXED,DAY/BOARDING,cyotechvocinst@ges.gov.gh,C,No,6.6,0.4667,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
173,BONO,SUNYANI MUNICIPAL,"ST. JAMES SEM & SENIOR HIGH SCHOOL, ABESIM",ABESIM,MALE,DAY/BOARDING,st.jamessemshs@ges.gov.gh,C,No,7.3833,-2.3667,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
186,BONO,WENCHI MUNICIPAL,KOASE SENIOR HIGH/TECH SCHOOL,KOASE/WENCHI,MIXED,DAY/BOARDING,koaseshst@ges.gov.gh,C,No,7.4,-2.3,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
157,BONO,DORMAA CENTRAL MUNICIPAL,DORMAA SENIOR HIGH SCHOOL,DORMAA AHENKRO,MIXED,DAY/BOARDING,dormaashs@ges.gov.gh,C,No,7.3,-2.8667,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
184,BONO,WENCHI MUNICIPAL,NKYERAA SENIOR HIGH SCHOOL,NCHIRAA,MIXED,DAY,nkyeraashs@ges.gov.gh,C,No,7.5833,-2.3167,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
159,BONO,DORMAA EAST,MANSEN SENIOR HIGH SCHOOL,WAMFIE,MIXED,DAY/BOARDING,mansenshs@ges.gov.gh,C,No,7.3,-2.7,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
172,BONO,SUNYANI MUNICIPAL,SUNYANI METHODIST TECHNICAL INST.,SUNYANI,MIXED,DAY/BOARDING,sunyanimethodisttechinst@ges.gov.gh,C,No,7.3384,-2.3279,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
682,WESTERN,NZEMA EAST MUNICIPAL,NSEIN SENIOR HIGH SCHOOL,NSEIN,MIXED,DAY/BOARDING,nseinshs@ges.gov.gh,C,No,5.0,-2.2833,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
678,WESTERN,JOMORO,ANNOR ADJAYE SENIOR HIGH SCHOOL,EZILIBO,MIXED,DAY/BOARDING,annoradjayeshs@ges.gov.gh,C,No,4.9167,-1.9833,23236.7,0.12,0.3,0.6547794651940124,0.4419117860776049,STABLE
677,WESTERN,JOMORO,HALF ASSINI SENIOR HIGH SCHOOL,HALF ASSINI,MIXED,DAY/BOARDING,halfassinishs@ges.gov.gh,C,No,5.0833,-2.8667,23236.7,0.12,0.3,0.6547794651940124,0.4419117860776049,STABLE
668,WESTERN,WASSA AMENFI WEST,ASANKRANGWA SENIOR HIGH/TECH SCHOOL,ASANKRAGWA,MIXED,DAY/BOARDING,asankrangwashst@ges.gov.gh,C,No,5.55,-2.4167,23236.7,0.12,0.3,0.6547794651940124,0.4419117860776049,STABLE
669,WESTERN,AHANTA WEST,"ST. MARY'S BOYS' SENIOR HIGH SCHOOL, APOWA",APOWA,MALE,DAY/BOARDING,stmarysboysshs@ges.gov.gh,C,No,4.9667,-1.8667,23236.7,0.12,0.3,0.6547794651940124,0.4419117860776049,STABLE
670,WESTERN,AHANTA WEST,BAIDOO BONSOE SENIOR HIGH/TECH SCHOOL,AGONA NKWANTA,MIXED,DAY/BOARDING,baidoobonsoshst@ges.gov.gh,C,No,5.35,-2.35,23236.7,0.12,0.3,0.6547794651940124,0.4419117860776049,STABLE
691,WESTERN,SEKONDI TAKORADI METRO,"METHODIST SENIOR HIGH SCHOOL, SEKONDI",SEKONDI,MIXED,DAY,methodistsekondishs@ges.gov.gh,C,No,4.94,-1.7,23236.7,0.12,0.3,0.6547794651940124,0.4419117860776049,STABLE
685,WESTERN,PRESTEA HUNI VALLEY,HUNI VALLEY SENIOR HIGH SCHOOL,HUNI VALLLEY,MIXED,DAY/BOARDING,hunivalleyshs@ges.gov.gh,C,No,5.55,-2.0833,23236.7,0.12,0.3,0.6547794651940124,0.4419117860776049,STABLE
687,WESTERN,SEKONDI TAKORADI METRO,SEKONDI COLLEGE,SEKONDI,MIXED,DAY/BOARDING,sekondicollege@ges.gov.gh,C,No,4.94,-1.7,23236.7,0.12,0.3,0.6547794651940124,0.4419117860776049,STABLE
688,WESTERN,SEKONDI TAKORADI METRO,DIABENE SENIOR HIGH/TECH SCHOOL,DIABENE,MIXED,DAY/BOARDING,diabeneshst@ges.gov.gh,C,No,4.9167,-1.9,23236.7,0.12,0.3,0.6547794651940124,0.4419117860776049,STABLE
690,WESTERN,SEKONDI TAKORADI METRO,ADIEMBRA SENIOR HIGH SCHOOL,DIABENE,MIXED,DAY/BOARDING,adiembrashs@ges.gov.gh,C,No,4.9167,-1.8667,23236.7,0.12,0.3,0.6547794651940124,0.4419117860776049,STABLE
696,WESTERN,SEKONDI TAKORADI METRO,BOMPEH SENIOR HIGH./TECH SCHOOL,TAKORADI,MIXED,DAY,bompehshst@ges.gov.gh,C,No,5.3,-2.1333,23236.7,0.12,0.3,0.6547794651940124,0.4419117860776049,STABLE
695,WESTERN,SEKONDI TAKORADI METRO,GHANA SENIOR HIGH/TECH SCHOOL,TAKORADI,MALE,DAY/BOARDING,ghanashst@ges.gov.gh,C,No,4.94,-1.7,23236.7,0.12,0.3,0.6547794651940124,0.4419117860776049,STABLE
693,WESTERN,SEKONDI TAKORADI METRO,FIJAI SENIOR HIGH SCHOOL,SEKONDI,MIXED,DAY/BOARDING,fijaishs@ges.gov.gh,C,No,4.9667,-1.7333,23236.7,0.12,0.3,0.6547794651940124,0.4419117860776049,STABLE
200,BONO EAST,PRU,PRANG SENIOR HIGH,PRANG,MIXED,DAY/BOARDING,prangshs@ges.gov.gh,C,No,8.0833,-0.8333,23236.7,0.12,0.3,0.6547794651940124,0.4419117860776049,STABLE
697,WESTERN,SEKONDI-TAKORADI,TAKORADI TECH. INST.,TAKORADI,MIXED,DAY,takoraditechinst@ges.gov.gh,C,No,4.8972,-1.7606,23236.7,0.12,0.3,0.6547794651940124,0.4419117860776049,STABLE
692,WESTERN,SEKONDI TAKORADI METRO,"ST. JOHN'S SENIOR HIGH SCHOOL, SEKONDI",SEKONDI,MALE,DAY/BOARDING,stjohnsshs@ges.gov.gh,C,No,4.94,-1.7,23236.7,0.12,0.3,0.6547794651940124,0.4419117860776049,STABLE
704,WESTERN,WASSA AMENFI WEST,ASANKRANGWA SENIOR HIGH SCHOOL,ASANKRAGWA,MIXED,DAY/BOARDING,asankrangwashs@ges.gov.gh,C,No,5.55,-2.4167,23236.7,0.12,0.3,0.6547794651940124,0.4419117860776049,STABLE
703,WESTERN,WASSA AMENFI EAST,AMENFIMAN SENIOR HIGH SCHOOL,WASA AKROPONG,MIXED,DAY/BOARDING,amenfimanshs@ges.gov.gh,C,No,4.95,-1.9667,23236.7,0.12,0.3,0.6547794651940124,0.4419117860776049,STABLE
689,WESTERN,SEKONDI TAKORADI METRO,ARCHBISHOP PORTER GIRLS SENIOR HIGH SCHOOL,SEKONDI,FEMALE,DAY/BOARDING,archbishopportergirlshs@ges.gov.gh,C,No,4.94,-1.7,23236.7,0.12,0.3,0.6547794651940124,0.4419117860776049,STABLE
643,VOLTA,KETU NORTH,AFIFE SENIOR HIGH TECH SCHOOL,AFIFE,MIXED,DAY/BOARDING,afifeshst@ges.gov.gh,C,No,5.85,0.9667,19201.0,0.1,0.25,0.7280918471152449,0.4412367388460979,STABLE
640,VOLTA,KETU NORTH,DZODZE PENYI SENIOR HIGH SCHOOL,DZODZE,MIXED,DAY/BOARDING,dzodzepenyishs@ges.gov.gh,C,No,6.05,1.0833,19201.0,0.1,0.25,0.7280918471152449,0.4412367388460979,STABLE
641,VOLTA,KETU NORTH,WOVENU SENIOR HIGH TECHNICAL SCHOOL,TADZEWU,MIXED,DAY/BOARDING,wovenushst@ges.gov.gh,C,No,5.85,0.9167,19201.0,0.1,0.25,0.7280918471152449,0.4412367388460979,STABLE
642,VOLTA,KETU NORTH,WETA SENIOR HIGH/TECH SCHOOL,WETA,MIXED,DAY/BOARDING,wetashst@ges.gov.gh,C,No,6.2167,0.95,19201.0,0.1,0.25,0.7280918471152449,0.4412367388460979,STABLE
665,VOLTA,SOUTH TONGU,COMBONI TECH/VOC INST.,SOGAKOPE,MIXED,DAY/BOARDING,combonitechvocinst@ges.gov.gh,C,No,6.6,0.4667,19221.0,0.1,0.25,0.7277285278302572,0.4410914111321029,STABLE
598,VOLTA,AFADZTO SOUTH,HAVE TECH. INST.,HAVE,MIXED,DAY/BOARDING,havetechinst@ges.gov.gh,C,No,6.7574128,0.3562593,19221.0,0.1,0.25,0.7277285278302572,0.4410914111321029,STABLE
390,EASTERN,YILO KROBO,YILO KROBO SENIOR HIGH/COMM SCHOOL,SOMANYA,MIXED,DAY/BOARDING,yilokroboshscomm@ges.gov.gh,C,No,6.15,0.1333,19241.0,0.1,0.25,0.7273652085452695,0.4409460834181078,STABLE
216,BONO EAST,TANO NORTH,ABRAFI SENIOR HIGH SCHOOL,TECHIMAN,MIXED,DAY,abrafishs@ges.gov.gh,C,No,7.6333,-1.3333,19241.0,0.1,0.25,0.7273652085452695,0.4409460834181078,STABLE
212,BONO EAST,TECHIMAN NORTH,"ST. FRANCIS SEMINARY/SENIOR HIGH SCHOOL, BUOYEM",BUOYEM,MALE,DAY/BOARDING,st.francisseminaryshs@ges.gov.gh,C,No,7.8667,-2.0333,19241.0,0.1,0.25,0.7273652085452695,0.4409460834181078,STABLE
213,BONO EAST,TECHIMAN NORTH,TUOBODOM SENIOR HIGH/TECH SCHOOL,TUOBODOM,MIXED,DAY/BOARDING,tuobodomshst@ges.gov.gh,C,No,7.5,-1.3833,19241.0,0.1,0.25,0.7273652085452695,0.4409460834181078,STABLE
215,BONO EAST,TECHIMAN NORTH,KROBO COMM.SENIOR HIGH SCHOOL,KROBO,MIXED,DAY,krobocommshs@ges.gov.gh,C,No,7.5667,-1.2833,19241.0,0.1,0.25,0.7273652085452695,0.4409460834181078,STABLE
211,BONO EAST,TECHIMAN NORTH,GUAKRO EFFAH SENIOR HIGH SCHOOL,OFFUMAN,MIXED,DAY,guakroeffahshs@ges.gov.gh,C,No,7.6833,-1.1833,19241.0,0.1,0.25,0.7273652085452695,0.4409460834181078,STABLE
34,ASHANTI,AMANSIE WEST,ESAASE BONTEFUFUO SNR. HIGH/TECH. SCHOOL,ESAASE BONTEFUFUO,MIXED,DAY/BOARDING,esaasebontefufuoshst@ges.gov.gh,C,No,6.6167,-1.15,19590.0,0.1,0.25,0.7210252870222351,0.438410114808894,STABLE
35,ASHANTI,AMANSIE WEST,MANSOMAN SENIOR HIGH SCHOOL,MANSO ATWERE,MIXED,DAY/BOARDING,mansomanshs@ges.gov.gh,C,No,5.9668857,-0.9929572,19590.0,0.1,0.25,0.7210252870222351,0.438410114808894,STABLE
36,ASHANTI,AMANSIE WEST,MANSO-ADUBIA SENIOR HIGH SCHOOL,ADUBIA,MIXED,DAY/BOARDING,manso-adubiashs@ges.gov.gh,C,No,5.9668857,-0.9929572,19887.0,0.1,0.25,0.7156299956401686,0.4362519982560674,STABLE
244,CENTRAL,ASSIN SOUTH,ADANKWAMAN SENIOR HIGH SCHOOL,ASSIN DARMANG,MIXED,DAY/BOARDING,adankwamanshs@ges.gov.gh,C,No,5.8,-1.25,19995.0,0.1,0.25,0.7136680715012353,0.4354672286004941,STABLE
242,CENTRAL,ASSIN SOUTH,ASSIN NSUTA SENIOR HIGH SCHOOL,ASSIN NSUTA,MIXED,DAY/BOARDING,assinnsutaagricshs@ges.gov.gh,C,No,5.5333,-1.1667,19995.0,0.1,0.25,0.7136680715012353,0.4354672286004941,STABLE
243,CENTRAL,ASSIN SOUTH,ASSIN MANSO SENIOR HIGH SCHOOL,ASSIN MANSO,MIXED,DAY/BOARDING,assinmansoshs@ges.gov.gh,C,No,5.5167,-1.2333,19995.0,0.1,0.25,0.7136680715012353,0.4354672286004941,STABLE
245,CENTRAL,ASSIN SOUTH,NYANKUMASE AHENKRO SENIOR HIGH SCHOOL,NYANKUMASE AHENKRO,MIXED,DAY/BOARDING,nyankumaseahenkroshs@ges.gov.gh,C,No,5.4234565,-0.9611574,19995.0,0.1,0.25,0.7136680715012353,0.4354672286004941,STABLE
183,BONO,TAIN,BADU SENIOR HIGH/TECH SCHOOL,BADU/WENCHI,MIXED,DAY/BOARDING,badushst@ges.gov.gh,C,No,7.5667,-2.5167,20007.0,0.1,0.25,0.7134500799302427,0.435380031972097,STABLE
180,BONO,TAIN,MENJI SENIOR HIGH SCHOOL,MENJI,MIXED,DAY,menjishs@ges.gov.gh,C,No,8.2833,-2.7833,20007.0,0.1,0.25,0.7134500799302427,0.435380031972097,STABLE
182,BONO,TAIN,NKORANMAN SENIOR HIGH SCHOOL,SEIKWA,MIXED,DAY/BOARDING,nkoranmanshs@ges.gov.gh,C,No,7.9167,-2.4167,20007.0,0.1,0.25,0.7134500799302427,0.435380031972097,STABLE
181,BONO,TAIN,NSAWKAW STATE SENIOR HIGH SCHOOL,NSAWKAW,MIXED,DAY/BOARDING,nsawkawstateshs@ges.gov.gh,C,No,7.9833,-2.4,20007.0,0.1,0.25,0.7134500799302427,0.435380031972097,STABLE
223,CENTRAL,AGONA EAST,AGONA NAMONWORA COMM.SENIOR HIGH SCHOOL,AGONA NAMONWORA,MIXED,DAY,agonanamonworacommshs@ges.gov.gh,C,No,5.544203,-0.836264,20267.0,0.1,0.25,0.7087269292254033,0.4334907716901612,STABLE
225,CENTRAL,AGONA EAST,SWEDRU SENIOR HIGH SCHOOL,SWEDRU,MIXED,DAY/BOARDING,swedrushs@ges.gov.gh,C,No,5.9668857,-0.9929572,20267.0,0.1,0.25,0.7087269292254033,0.4334907716901612,STABLE
222,CENTRAL,AGONA EAST,NSABA PRESBY SENIOR HIGH SCHOOL,NSABA,MIXED,DAY/BOARDING,presbynsabashs@ges.gov.gh,C,No,5.7167,-0.5667,20267.0,0.1,0.25,0.7087269292254033,0.4334907716901612,STABLE
224,CENTRAL,AGONA EAST,KWANYAKO SENIOR HIGH SCHOOL,KWANYAKO,MIXED,DAY/BOARDING,kwanyakoshs@ges.gov.gh,C,No,5.5833,-0.2833,20267.0,0.1,0.25,0.7087269292254033,0.4334907716901612,STABLE
168,BONO,JAMAN SOUTH,DROBO SENIOR HIGH SCHOOL,DROBO,MIXED,DAY/BOARDING,droboshs@ges.gov.gh,C,No,7.5833,-2.7,20320.0,0.1,0.25,0.707764133120186,0.4331056532480744,STABLE
169,BONO,JAMAN SOUTH,OUR LADY OF PROVIDENCE SENIOR HIGH SCHOOL,KWASI BUOKROM,FEMALE,DAY/BOARDING,ourladyofprovidenceshs@ges.gov.gh,C,No,7.5833,-1.9333,20320.0,0.1,0.25,0.707764133120186,0.4331056532480744,STABLE
24,ASHANTI,AFIGYA-KWABERE,ADUMAN SENIOR HIGH SCHOOL,ADUMAN,MIXED,DAY/BOARDING,adumanshs@ges.gov.gh,C,No,6.5833,-1.5167,21014.0,0.1,0.25,0.6951569539311147,0.4280627815724458,STABLE
317,EASTERN,ASUOGYAMAN,AKWAMUMAN SENIOR HIGH SCHOOL,ATIMPOKU- AKOSOMBO,MIXED,DAY/BOARDING,akwamumanshs@ges.gov.gh,C,No,6.3833,-0.0167,21014.0,0.1,0.25,0.6951569539311147,0.4280627815724458,STABLE
316,EASTERN,ASUOGYAMAN,APEGUSO SENIOR HIGH SCHOOL,APEGUSO,MIXED,DAY/BOARDING,apegusoshs@ges.gov.gh,C,No,6.5167,-0.4667,21014.0,0.1,0.25,0.6951569539311147,0.4280627815724458,STABLE
314,EASTERN,ASUOGYAMAN,ANUM PRESBY SENIOR HIGH SCHOOL,ANUM,MIXED,DAY/BOARDING,presbyanumshs@ges.gov.gh,C,No,6.2333,0.1333,21014.0,0.1,0.25,0.6951569539311147,0.4280627815724458,STABLE
315,EASTERN,ASUOGYAMAN,ADJENA SENIOR HIGH/TECH SCHOOL,ADJENA,MIXED,DAY/BOARDING,adjenashst@ges.gov.gh,C,No,5.8771706,0.3662603,21014.0,0.1,0.25,0.6951569539311147,0.4280627815724458,STABLE
313,EASTERN,ASUOGYAMAN,BOSO SENIOR HIGH TECHNICAL SCHOOL,BOSO,MIXED,DAY/BOARDING,bososhst@ges.gov.gh,C,No,6.6556435,-1.1071968,21014.0,0.1,0.25,0.6951569539311147,0.4280627815724458,STABLE
667,VOLTA,SOUTH TONGU,DABALA SENIOR HIGH/TECH.,DABALA,MIXED,DAY/BOARDING,dabalashst@ges.gov.gh,C,No,6.0167,0.75,21031.0,0.1,0.25,0.6948481325388751,0.42793925301555,STABLE
664,VOLTA,SOUTH TONGU,ST. CATHERINE GIRLS SENIOR HIGH SCHOOL,AGBAKOPE,FEMALE,DAY/BOARDING,stcatherinegirlsshs@ges.gov.gh,C,No,6.6,0.4667,21031.0,0.1,0.25,0.6948481325388751,0.42793925301555,STABLE
194,BONO EAST,NKORANZA,NKORANZA TECH INST.,NKORANZA,MIXED,DAY/BOARDING,nkoranzatechinst@ges.gov.gh,C,No,7.5583,-1.6917,21034.0,0.1,0.25,0.694793634646127,0.4279174538584508,STABLE
198,BONO EAST,NKORANZA SOUTH,NKORANZA SENIOR HIGH/TECH SCHOOL,NKORANZA,MIXED,DAY/BOARDING,nkoranzashst@ges.gov.gh,C,No,7.5583,-1.6917,21034.0,0.1,0.25,0.694793634646127,0.4279174538584508,STABLE
185,BONO,WENCHI MUNICIPAL,WENCHI METH. SENIOR HIGH SCHOOL,WENCHI,MIXED,DAY/BOARDING,wenchimethshs@ges.gov.gh,C,No,7.2316721,-2.1751937,21314.0,0.1,0.25,0.6897071646563,0.42588286586252,STABLE
158,BONO,DORMAA CENTRAL MUNICIPAL,"SALVATION ARMY SENIOR HIGH SCHOOL, ABOABO DORMAA",ABOABO- DORMAA,MIXED,DAY/BOARDING,salvationarmydormaashs@ges.gov.gh,C,No,7.2145105,-2.8055983,21333.0,0.1,0.25,0.6893620113355616,0.4257448045342247,STABLE
699,WESTERN,SHAMA AHANTA EAST,AHANTAMAN GIRLS' SENIOR HIGH SCHOOL,SEKONDI-KETAN,FEMALE,DAY/BOARDING,ahantamangirlsshs@ges.gov.gh,C,No,6.319177,-2.250302,21475.0,0.1,0.25,0.6867824444121494,0.4247129777648597,STABLE
698,WESTERN,SHAMA,SHAMA SENIOR HIGH SCHOOL,SHAMA,MIXED,DAY/BOARDING,shamashs@ges.gov.gh,C,No,5.0224,-1.6359,21475.0,0.1,0.25,0.6867824444121494,0.4247129777648597,STABLE
72,ASHANTI,BOSOMTWE,BEPOSO SENIOR HIGH SCHOOL,BEPOSO,MIXED,DAY/BOARDING,bepososhs@ges.gov.gh,C,No,5.9668857,-0.9929572,21990.0,0.1,0.25,0.6774269728237174,0.4209707891294869,STABLE
620,VOLTA,HO MUNICIPAL,E.P.C. MAWUKO GIRLS SENIOR HIGH SCHOOL,HO,FEMALE,DAY/BOARDING,epcmawukogirlsshs@ges.gov.gh,C,No,6.6,0.4667,21990.0,0.1,0.25,0.6774269728237174,0.4209707891294869,STABLE
69,ASHANTI,BOSOMTWE,ST. MICHAEL TECH/VOC INST,PRAMSO,MIXED,DAY,st.michaeltechvocinst@ges.gov.gh,C,No,6.6885,-1.6244,21990.0,0.1,0.25,0.6774269728237174,0.4209707891294869,STABLE
637,VOLTA,HOHOE MUNICIPAL,AFADJATO SENIOR HIGH/TECH SCHOOL,GBLEDI- GBOGAME,MIXED,DAY/BOARDING,afadjatoshst@ges.gov.gh,C,No,5.8771706,0.3662603,21990.0,0.1,0.25,0.6774269728237174,0.4209707891294869,STABLE
636,VOLTA,HOHOE MUNICIPAL,ALAVANYO SENIOR HIGH/TECH SCHOOL,ALAVANYO- KPEME,MIXED,DAY/BOARDING,alavanyoshst@ges.gov.gh,C,No,7.05,0.4333,21990.0,0.1,0.25,0.6774269728237174,0.4209707891294869,STABLE
