school_name,region,district,latitude,longitude,anomaly_reason,expected_lat_range,expected_lon_range,sn,location,gender,residency,email,category,is_stem,youth_literacy_count,mpi_score,pov_norm,lit_norm,priority_score,priority_tier
ST. JOSEPH'S TECH. INST.,NORTHERN,SABOBA,,,MISSING COORDINATES,,,463,SABOBA,MIXED,DAY/BOARDING,stjosephstechinstkwahu@ges.gov.gh,C,No,16774.0,0.1,0.25,0.7721806423484958,0.4588722569393983,STABLE
"ST. DOMINIC'S SENIOR HIGH/TECH SCHOOL, PEPEASE",EASTERN,KWAHU EAST,,,MISSING COORDINATES,,,353,PEPEASE,MIXED,DAY/BOARDING,stdominicsshs@ges.gov.gh,C,No,16774.0,0.1,0.25,0.7721806423484958,0.4588722569393983,STABLE
OSUDOKU SENIOR HIGH/TECH SCHOOL,GREATER ACCRA,SHAI-OSUDOKU DISTRICT,6.6556435,-1.1071968,"LAT 6.655644 outside [5.2000, 6.1000] | LON -1.107197 outside [-0.6500, 0.4000]",5.35 - 5.95,-0.5 - 0.25,432,ASUTSUARE,MIXED,DAY/BOARDING,osudokushst@ges.gov.gh,C,No,18284.0,0.1,0.25,0.7447500363319285,0.4479000145327714,STABLE
BIA SENIOR HIGH/TECH SCHOOL,WESTERN NORTH,BIA WEST,10.6593164,-1.268658,"LAT 10.659316 outside [5.3500, 7.2000] | LON -1.268658 outside [-3.2500, -1.8500]",5.5 - 7.05,-3.1 - -2.0,706,DEBISO ESSIAM,MIXED,DAY/BOARDING,biashst@ges.gov.gh,C,No,18690.0,0.1,0.25,0.7373746548466793,0.4449498619386717,STABLE
ADJOAFUA COMM. SENIOR HIGH SCHOOL,WESTERN NORTH,BIA WEST,5.8771706,0.3662603,"LON 0.366260 outside [-3.2500, -1.8500]",5.5 - 7.05,-3.1 - -2.0,707,ADJOAFUA,MIXED,DAY,adjoafuacommshs@ges.gov.gh,C,No,18690.0,0.1,0.25,0.7373746548466793,0.4449498619386717,STABLE
TWENE AMANFO SENIOR HIGH/TECH SCHOOL,BONO,SUNYANI MUNICIPAL,10.9324723,-0.9735882,"LAT 10.932472 outside [6.8500, 8.6500] | LON -0.973588 outside [-3.1500, -1.2500]",7.0 - 8.5,-3.0 - -1.4,171,SUNYANI,MIXED,DAY,tweneamanfoshst@ges.gov.gh,C,No,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
"METHODIST SENIOR HIGH/TECH SCHOOL,BIADAN",BONO,BEREKUM-MUNICIPAL,4.9046484,-1.7908342,"LAT 4.904648 outside [6.8500, 8.6500]",7.0 - 8.5,-3.0 - -1.4,156,BIADAN,MIXED,DAY/BOARDING,methodistbiadanshst@ges.gov.gh,C,No,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
BEREKUM PRESBY SENIOR HIGH SCHOOL,BONO,BEREKUM-MUNICIPAL,6.3096027,-0.7248455,"LAT 6.309603 outside [6.8500, 8.6500] | LON -0.724846 outside [-3.1500, -1.2500]",7.0 - 8.5,-3.0 - -1.4,152,BEREKUM,MIXED,DAY/BOARDING,presbyberekumshs@ges.gov.gh,C,No,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
SUNYANI SENIOR HIGH SCHOOL,BONO,SUNYANI MUNICIPAL,5.5950893,-0.277005,"LAT 5.595089 outside [6.8500, 8.6500] | LON -0.277005 outside [-3.1500, -1.2500]",7.0 - 8.5,-3.0 - -1.4,174,SUNYANI,MIXED,DAY/BOARDING,sunyanishs@ges.gov.gh,C,No,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
ODOMASEMAN SENIOR HIGH SCHOOL,BONO,SUNYANI WEST,6.8901817,-1.2489599,"LON -1.248960 outside [-3.1500, -1.2500]",7.0 - 8.5,-3.0 - -1.4,177,ODOMASE,MIXED,DAY/BOARDING,odomasemanshs@ges.gov.gh,C,No,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
JINIJINI SENIOR HIGH SCHOOL,BONO,BEREKUM-MUNICIPAL,5.5950893,-0.277005,"LAT 5.595089 outside [6.8500, 8.6500] | LON -0.277005 outside [-3.1500, -1.2500]",7.0 - 8.5,-3.0 - -1.4,154,JINIJINI,MIXED,DAY/BOARDING,jinijinishs@ges.gov.gh,C,No,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
BEREKUM SENIOR HIGH SCHOOL,BONO,BEREKUM-MUNICIPAL,6.6903393,-1.5480316,"LAT 6.690339 outside [6.8500, 8.6500]",7.0 - 8.5,-3.0 - -1.4,153,BEREKUM,MIXED,DAY/BOARDING,berekumshs@ges.gov.gh,C,No,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
ISTIQUAAMA SENIOR HIGH SCHOOL,BONO,WENCHI MUNICIPAL,9.4226781,-0.8620235,"LAT 9.422678 outside [6.8500, 8.6500] | LON -0.862024 outside [-3.1500, -1.2500]",7.0 - 8.5,-3.0 - -1.4,187,WENCHI,MIXED,DAY/BOARDING,istiquaamashs@ges.gov.gh,C,No,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
MANDO SENIOR HIGH/TECH SCHOOL,CENTRAL,AJUMAKO/ ENYAN/ESIAM,10.9324723,-0.9735882,"LAT 10.932472 outside [4.7500, 6.3000]",4.9 - 6.15,-2.0 - -0.55,232,MANDO,MIXED,DAY/BOARDING,mandoshst@ges.gov.gh,C,No,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
DON BOSCO VOC./TECH. INST.,BONO,SUNYANI WEST,,,MISSING COORDINATES,,,178,ODUMASI,MIXED,DAY,donboscotechvocinst@ges.gov.gh,C,No,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
CHIRAA SENIOR HIGH SCHOOL,BONO,SUNYANI WEST,10.6593164,-1.268658,"LAT 10.659316 outside [6.8500, 8.6500]",7.0 - 8.5,-3.0 - -1.4,176,CHIRAA,MIXED,DAY/BOARDING,chiraashs@ges.gov.gh,C,No,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
C.Y.O.VOC. TECH. INST.,VOLTA,KPANDO,,,MISSING COORDINATES,,,651,SOVIE,MIXED,DAY/BOARDING,cyotechvocinst@ges.gov.gh,C,No,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
"ST. JAMES SEM & SENIOR HIGH SCHOOL, ABESIM",BONO,SUNYANI MUNICIPAL,5.15213,-1.2052919,"LAT 5.152130 outside [6.8500, 8.6500] | LON -1.205292 outside [-3.1500, -1.2500]",7.0 - 8.5,-3.0 - -1.4,173,ABESIM,MALE,DAY/BOARDING,st.jamessemshs@ges.gov.gh,C,No,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
KOASE SENIOR HIGH/TECH SCHOOL,BONO,WENCHI MUNICIPAL,6.6556435,-1.1071968,"LAT 6.655644 outside [6.8500, 8.6500] | LON -1.107197 outside [-3.1500, -1.2500]",7.0 - 8.5,-3.0 - -1.4,186,KOASE/WENCHI,MIXED,DAY/BOARDING,koaseshst@ges.gov.gh,C,No,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
DORMAA SENIOR HIGH SCHOOL,BONO,DORMAA CENTRAL MUNICIPAL,5.9668857,-0.9929572,"LAT 5.966886 outside [6.8500, 8.6500] | LON -0.992957 outside [-3.1500, -1.2500]",7.0 - 8.5,-3.0 - -1.4,157,DORMAA AHENKRO,MIXED,DAY/BOARDING,dormaashs@ges.gov.gh,C,No,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
NKYERAA SENIOR HIGH SCHOOL,BONO,WENCHI MUNICIPAL,5.8771706,0.3662603,"LAT 5.877171 outside [6.8500, 8.6500] | LON 0.366260 outside [-3.1500, -1.2500]",7.0 - 8.5,-3.0 - -1.4,184,NCHIRAA,MIXED,DAY,nkyeraashs@ges.gov.gh,C,No,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
MANSEN SENIOR HIGH SCHOOL,BONO,DORMAA EAST,6.8901817,-1.2489599,"LON -1.248960 outside [-3.1500, -1.2500]",7.0 - 8.5,-3.0 - -1.4,159,WAMFIE,MIXED,DAY/BOARDING,mansenshs@ges.gov.gh,C,No,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
SUNYANI METHODIST TECHNICAL INST.,BONO,SUNYANI MUNICIPAL,,,MISSING COORDINATES,,,172,SUNYANI,MIXED,DAY/BOARDING,sunyanimethodisttechinst@ges.gov.gh,C,No,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
NSEIN SENIOR HIGH SCHOOL,WESTERN,NZEMA EAST MUNICIPAL,6.6903393,-1.5480316,"LAT 6.690339 outside [4.4000, 6.5500]",4.55 - 6.4,-3.25 - -1.5,682,NSEIN,MIXED,DAY/BOARDING,nseinshs@ges.gov.gh,C,No,19578.702702702703,0.1027027027027027,0.2567567567567567,0.7212305133210525,0.442546259382475,STABLE
ANNOR ADJAYE SENIOR HIGH SCHOOL,WESTERN,JOMORO,5.9668857,-0.9929572,"LON -0.992957 outside [-3.4000, -1.3500]",4.55 - 6.4,-3.25 - -1.5,678,EZILIBO,MIXED,DAY/BOARDING,annoradjayeshs@ges.gov.gh,C,No,23236.7,0.12,0.3,0.6547794651940124,0.4419117860776049,STABLE
HALF ASSINI SENIOR HIGH SCHOOL,WESTERN,JOMORO,5.8771706,0.3662603,"LON 0.366260 outside [-3.4000, -1.3500]",4.55 - 6.4,-3.25 - -1.5,677,HALF ASSINI,MIXED,DAY/BOARDING,halfassinishs@ges.gov.gh,C,No,23236.7,0.12,0.3,0.6547794651940124,0.4419117860776049,STABLE
ASANKRANGWA SENIOR HIGH/TECH SCHOOL,WESTERN,WASSA AMENFI WEST,10.0272463,-0.9731496,"LAT 10.027246 outside [4.4000, 6.5500] | LON -0.973150 outside [-3.4000, -1.3500]",4.55 - 6.4,-3.25 - -1.5,668,ASANKRAGWA,MIXED,DAY/BOARDING,asankrangwashst@ges.gov.gh,C,No,23236.7,0.12,0.3,0.6547794651940124,0.4419117860776049,STABLE
"ST. MARY'S BOYS' SENIOR HIGH SCHOOL, APOWA",WESTERN,AHANTA WEST,5.15213,-1.2052919,"LON -1.205292 outside [-3.4000, -1.3500]",4.55 - 6.4,-3.25 - -1.5,669,APOWA,MALE,DAY/BOARDING,stmarysboysshs@ges.gov.gh,C,No,23236.7,0.12,0.3,0.6547794651940124,0.4419117860776049,STABLE
BAIDOO BONSOE SENIOR HIGH/TECH SCHOOL,WESTERN,AHANTA WEST,10.9324723,-0.9735882,"LAT 10.932472 outside [4.4000, 6.5500] | LON -0.973588 outside [-3.4000, -1.3500]",4.55 - 6.4,-3.25 - -1.5,670,AGONA NKWANTA,MIXED,DAY/BOARDING,baidoobonsoshst@ges.gov.gh,C,No,23236.7,0.12,0.3,0.6547794651940124,0.4419117860776049,STABLE
HUNI VALLEY SENIOR HIGH SCHOOL,WESTERN,PRESTEA HUNI VALLEY,9.4226781,-0.8620235,"LAT 9.422678 outside [4.4000, 6.5500] | LON -0.862024 outside [-3.4000, -1.3500]",4.55 - 6.4,-3.25 - -1.5,685,HUNI VALLLEY,MIXED,DAY/BOARDING,hunivalleyshs@ges.gov.gh,C,No,23236.7,0.12,0.3,0.6547794651940124,0.4419117860776049,STABLE
SEKONDI COLLEGE,WESTERN,SEKONDI TAKORADI METRO,5.5949256,-0.1014806,"LON -0.101481 outside [-3.4000, -1.3500]",4.55 - 6.4,-3.25 - -1.5,687,SEKONDI,MIXED,DAY/BOARDING,sekondicollege@ges.gov.gh,C,No,23236.7,0.12,0.3,0.6547794651940124,0.4419117860776049,STABLE
DIABENE SENIOR HIGH/TECH SCHOOL,WESTERN,SEKONDI TAKORADI METRO,10.9324723,-0.9735882,"LAT 10.932472 outside [4.4000, 6.5500] | LON -0.973588 outside [-3.4000, -1.3500]",4.55 - 6.4,-3.25 - -1.5,688,DIABENE,MIXED,DAY/BOARDING,diabeneshst@ges.gov.gh,C,No,23236.7,0.12,0.3,0.6547794651940124,0.4419117860776049,STABLE
ADIEMBRA SENIOR HIGH SCHOOL,WESTERN,SEKONDI TAKORADI METRO,5.8771706,0.3662603,"LON 0.366260 outside [-3.4000, -1.3500]",4.55 - 6.4,-3.25 - -1.5,690,DIABENE,MIXED,DAY/BOARDING,adiembrashs@ges.gov.gh,C,No,23236.7,0.12,0.3,0.6547794651940124,0.4419117860776049,STABLE
BOMPEH SENIOR HIGH./TECH SCHOOL,WESTERN,SEKONDI TAKORADI METRO,6.8901817,-1.2489599,"LAT 6.890182 outside [4.4000, 6.5500] | LON -1.248960 outside [-3.4000, -1.3500]",4.55 - 6.4,-3.25 - -1.5,696,TAKORADI,MIXED,DAY,bompehshst@ges.gov.gh,C,No,23236.7,0.12,0.3,0.6547794651940124,0.4419117860776049,STABLE
GHANA SENIOR HIGH/TECH SCHOOL,WESTERN,SEKONDI TAKORADI METRO,10.0272463,-0.9731496,"LAT 10.027246 outside [4.4000, 6.5500] | LON -0.973150 outside [-3.4000, -1.3500]",4.55 - 6.4,-3.25 - -1.5,695,TAKORADI,MALE,DAY/BOARDING,ghanashst@ges.gov.gh,C,No,23236.7,0.12,0.3,0.6547794651940124,0.4419117860776049,STABLE
FIJAI SENIOR HIGH SCHOOL,WESTERN,SEKONDI TAKORADI METRO,9.3815355,-0.8511432,"LAT 9.381536 outside [4.4000, 6.5500] | LON -0.851143 outside [-3.4000, -1.3500]",4.55 - 6.4,-3.25 - -1.5,693,SEKONDI,MIXED,DAY/BOARDING,fijaishs@ges.gov.gh,C,No,23236.7,0.12,0.3,0.6547794651940124,0.4419117860776049,STABLE
PRANG SENIOR HIGH,BONO EAST,PRU,5.5950893,-0.277005,"LAT 5.595089 outside [7.1500, 8.9500]",7.3 - 8.8,-1.8 - -0.1,200,PRANG,MIXED,DAY/BOARDING,prangshs@ges.gov.gh,C,No,23236.7,0.12,0.3,0.6547794651940124,0.4419117860776049,STABLE
"ST. JOHN'S SENIOR HIGH SCHOOL, SEKONDI",WESTERN,SEKONDI TAKORADI METRO,7.3449525,-2.3439664,"LAT 7.344952 outside [4.4000, 6.5500]",4.55 - 6.4,-3.25 - -1.5,692,SEKONDI,MALE,DAY/BOARDING,stjohnsshs@ges.gov.gh,C,No,23236.7,0.12,0.3,0.6547794651940124,0.4419117860776049,STABLE
ASANKRANGWA SENIOR HIGH SCHOOL,WESTERN,WASSA AMENFI WEST,5.5950893,-0.277005,"LON -0.277005 outside [-3.4000, -1.3500]",4.55 - 6.4,-3.25 - -1.5,704,ASANKRAGWA,MIXED,DAY/BOARDING,asankrangwashs@ges.gov.gh,C,No,23236.7,0.12,0.3,0.6547794651940124,0.4419117860776049,STABLE
AMENFIMAN SENIOR HIGH SCHOOL,WESTERN,WASSA AMENFI EAST,7.142572,-1.6406402,"LAT 7.142572 outside [4.4000, 6.5500]",4.55 - 6.4,-3.25 - -1.5,703,WASA AKROPONG,MIXED,DAY/BOARDING,amenfimanshs@ges.gov.gh,C,No,23236.7,0.12,0.3,0.6547794651940124,0.4419117860776049,STABLE
ARCHBISHOP PORTER GIRLS SENIOR HIGH SCHOOL,WESTERN,SEKONDI TAKORADI METRO,7.190168,0.337969,"LAT 7.190168 outside [4.4000, 6.5500] | LON 0.337969 outside [-3.4000, -1.3500]",4.55 - 6.4,-3.25 - -1.5,689,SEKONDI,FEMALE,DAY/BOARDING,archbishopportergirlshs@ges.gov.gh,C,No,23236.7,0.12,0.3,0.6547794651940124,0.4419117860776049,STABLE
AFIFE SENIOR HIGH TECH SCHOOL,VOLTA,KETU NORTH,5.3379361,-1.9707293,"LAT 5.337936 outside [5.6500, 8.9000] | LON -1.970729 outside [-0.3000, 1.3500]",5.8 - 8.75,-0.15 - 1.2,643,AFIFE,MIXED,DAY/BOARDING,afifeshst@ges.gov.gh,C,No,19201.0,0.1,0.25,0.7280918471152449,0.4412367388460979,STABLE
DZODZE PENYI SENIOR HIGH SCHOOL,VOLTA,KETU NORTH,5.9668857,-0.9929572,"LON -0.992957 outside [-0.3000, 1.3500]",5.8 - 8.75,-0.15 - 1.2,640,DZODZE,MIXED,DAY/BOARDING,dzodzepenyishs@ges.gov.gh,C,No,19201.0,0.1,0.25,0.7280918471152449,0.4412367388460979,STABLE
WOVENU SENIOR HIGH TECHNICAL SCHOOL,VOLTA,KETU NORTH,5.102919,-1.3921394,"LAT 5.102919 outside [5.6500, 8.9000] | LON -1.392139 outside [-0.3000, 1.3500]",5.8 - 8.75,-0.15 - 1.2,641,TADZEWU,MIXED,DAY/BOARDING,wovenushst@ges.gov.gh,C,No,19201.0,0.1,0.25,0.7280918471152449,0.4412367388460979,STABLE
WETA SENIOR HIGH/TECH SCHOOL,VOLTA,KETU NORTH,10.6593164,-1.268658,"LAT 10.659316 outside [5.6500, 8.9000] | LON -1.268658 outside [-0.3000, 1.3500]",5.8 - 8.75,-0.15 - 1.2,642,WETA,MIXED,DAY/BOARDING,wetashst@ges.gov.gh,C,No,19201.0,0.1,0.25,0.7280918471152449,0.4412367388460979,STABLE
COMBONI TECH/VOC INST.,VOLTA,SOUTH TONGU,,,MISSING COORDINATES,,,665,SOGAKOPE,MIXED,DAY/BOARDING,combonitechvocinst@ges.gov.gh,C,No,19221.0,0.1,0.25,0.7277285278302572,0.4410914111321029,STABLE
YILO KROBO SENIOR HIGH/COMM SCHOOL,EASTERN,YILO KROBO,10.9014082,-0.9013563,"LAT 10.901408 outside [5.5000, 7.2500]",5.65 - 7.1,-1.4 - 0.55,390,SOMANYA,MIXED,DAY/BOARDING,yilokroboshscomm@ges.gov.gh,C,No,19241.0,0.1,0.25,0.7273652085452695,0.4409460834181078,STABLE
ABRAFI SENIOR HIGH SCHOOL,BONO EAST,TANO NORTH,5.8771706,0.3662603,"LAT 5.877171 outside [7.1500, 8.9500] | LON 0.366260 outside [-1.9500, 0.0500]",7.3 - 8.8,-1.8 - -0.1,216,TECHIMAN,MIXED,DAY,abrafishs@ges.gov.gh,C,No,19241.0,0.1,0.25,0.7273652085452695,0.4409460834181078,STABLE
"ST. FRANCIS SEMINARY/SENIOR HIGH SCHOOL, BUOYEM",BONO EAST,TECHIMAN NORTH,,,MISSING COORDINATES,,,212,BUOYEM,MALE,DAY/BOARDING,st.francisseminaryshs@ges.gov.gh,C,No,19241.0,0.1,0.25,0.7273652085452695,0.4409460834181078,STABLE
TUOBODOM SENIOR HIGH/TECH SCHOOL,BONO EAST,TECHIMAN NORTH,6.8901817,-1.2489599,"LAT 6.890182 outside [7.1500, 8.9500]",7.3 - 8.8,-1.8 - -0.1,213,TUOBODOM,MIXED,DAY/BOARDING,tuobodomshst@ges.gov.gh,C,No,19241.0,0.1,0.25,0.7273652085452695,0.4409460834181078,STABLE
KROBO COMM.SENIOR HIGH SCHOOL,BONO EAST,TECHIMAN NORTH,6.8901817,-1.2489599,"LAT 6.890182 outside [7.1500, 8.9500]",7.3 - 8.8,-1.8 - -0.1,215,KROBO,MIXED,DAY,krobocommshs@ges.gov.gh,C,No,19241.0,0.1,0.25,0.7273652085452695,0.4409460834181078,STABLE
GUAKRO EFFAH SENIOR HIGH SCHOOL,BONO EAST,TECHIMAN NORTH,5.4234565,-0.9611574,"LAT 5.423457 outside [7.1500, 8.9500]",7.3 - 8.8,-1.8 - -0.1,211,OFFUMAN,MIXED,DAY,guakroeffahshs@ges.gov.gh,C,No,19241.0,0.1,0.25,0.7273652085452695,0.4409460834181078,STABLE
ESAASE BONTEFUFUO SNR. HIGH/TECH. SCHOOL,ASHANTI,AMANSIE WEST,,,MISSING COORDINATES,,,34,ESAASE BONTEFUFUO,MIXED,DAY/BOARDING,esaasebontefufuoshst@ges.gov.gh,C,No,19590.0,0.1,0.25,0.7210252870222351,0.438410114808894,STABLE
ADANKWAMAN SENIOR HIGH SCHOOL,CENTRAL,ASSIN SOUTH,5.8771706,0.3662603,"LON 0.366260 outside [-2.1500, -0.4000]",4.9 - 6.15,-2.0 - -0.55,244,ASSIN DARMANG,MIXED,DAY/BOARDING,adankwamanshs@ges.gov.gh,C,No,19995.0,0.1,0.25,0.7136680715012353,0.4354672286004941,STABLE
ASSIN NSUTA SENIOR HIGH SCHOOL,CENTRAL,ASSIN SOUTH,5.594027,-0.2007183,"LON -0.200718 outside [-2.1500, -0.4000]",4.9 - 6.15,-2.0 - -0.55,242,ASSIN NSUTA,MIXED,DAY/BOARDING,assinnsutaagricshs@ges.gov.gh,C,No,19995.0,0.1,0.25,0.7136680715012353,0.4354672286004941,STABLE
ASSIN MANSO SENIOR HIGH SCHOOL,CENTRAL,ASSIN SOUTH,7.142572,-1.6406402,"LAT 7.142572 outside [4.7500, 6.3000]",4.9 - 6.15,-2.0 - -0.55,243,ASSIN MANSO,MIXED,DAY/BOARDING,assinmansoshs@ges.gov.gh,C,No,19995.0,0.1,0.25,0.7136680715012353,0.4354672286004941,STABLE
BADU SENIOR HIGH/TECH SCHOOL,BONO,TAIN,5.8771706,0.3662603,"LAT 5.877171 outside [6.8500, 8.6500] | LON 0.366260 outside [-3.1500, -1.2500]",7.0 - 8.5,-3.0 - -1.4,183,BADU/WENCHI,MIXED,DAY/BOARDING,badushst@ges.gov.gh,C,No,20007.0,0.1,0.25,0.7134500799302427,0.435380031972097,STABLE
MENJI SENIOR HIGH SCHOOL,BONO,TAIN,9.4226781,-0.8620235,"LAT 9.422678 outside [6.8500, 8.6500] | LON -0.862024 outside [-3.1500, -1.2500]",7.0 - 8.5,-3.0 - -1.4,180,MENJI,MIXED,DAY,menjishs@ges.gov.gh,C,No,20007.0,0.1,0.25,0.7134500799302427,0.435380031972097,STABLE
NKORANMAN SENIOR HIGH SCHOOL,BONO,TAIN,5.9668857,-0.9929572,"LAT 5.966886 outside [6.8500, 8.6500] | LON -0.992957 outside [-3.1500, -1.2500]",7.0 - 8.5,-3.0 - -1.4,182,SEIKWA,MIXED,DAY/BOARDING,nkoranmanshs@ges.gov.gh,C,No,20007.0,0.1,0.25,0.7134500799302427,0.435380031972097,STABLE
NSAWKAW STATE SENIOR HIGH SCHOOL,BONO,TAIN,10.6593164,-1.268658,"LAT 10.659316 outside [6.8500, 8.6500]",7.0 - 8.5,-3.0 - -1.4,181,NSAWKAW,MIXED,DAY/BOARDING,nsawkawstateshs@ges.gov.gh,C,No,20007.0,0.1,0.25,0.7134500799302427,0.435380031972097,STABLE
NSABA PRESBY SENIOR HIGH SCHOOL,CENTRAL,AGONA EAST,9.3953646,-0.8216087,"LAT 9.395365 outside [4.7500, 6.3000]",4.9 - 6.15,-2.0 - -0.55,222,NSABA,MIXED,DAY/BOARDING,presbynsabashs@ges.gov.gh,C,No,20267.0,0.1,0.25,0.7087269292254033,0.4334907716901612,STABLE
KWANYAKO SENIOR HIGH SCHOOL,CENTRAL,AGONA EAST,5.5950893,-0.277005,"LON -0.277005 outside [-2.1500, -0.4000]",4.9 - 6.15,-2.0 - -0.55,224,KWANYAKO,MIXED,DAY/BOARDING,kwanyakoshs@ges.gov.gh,C,No,20267.0,0.1,0.25,0.7087269292254033,0.4334907716901612,STABLE
DROBO SENIOR HIGH SCHOOL,BONO,JAMAN SOUTH,5.9668857,-0.9929572,"LAT 5.966886 outside [6.8500, 8.6500] | LON -0.992957 outside [-3.1500, -1.2500]",7.0 - 8.5,-3.0 - -1.4,168,DROBO,MIXED,DAY/BOARDING,droboshs@ges.gov.gh,C,No,20320.0,0.1,0.25,0.707764133120186,0.4331056532480744,STABLE
OUR LADY OF PROVIDENCE SENIOR HIGH SCHOOL,BONO,JAMAN SOUTH,5.5110369,-0.4568177,"LAT 5.511037 outside [6.8500, 8.6500] | LON -0.456818 outside [-3.1500, -1.2500]",7.0 - 8.5,-3.0 - -1.4,169,KWASI BUOKROM,FEMALE,DAY/BOARDING,ourladyofprovidenceshs@ges.gov.gh,C,No,20320.0,0.1,0.25,0.707764133120186,0.4331056532480744,STABLE
ADUMAN SENIOR HIGH SCHOOL,ASHANTI,AFIGYA-KWABERE,5.8771706,0.3662603,"LON 0.366260 outside [-3.0500, -0.4000]",5.85 - 7.6,-2.9 - -0.55,24,ADUMAN,MIXED,DAY/BOARDING,adumanshs@ges.gov.gh,C,No,21014.0,0.1,0.25,0.6951569539311147,0.4280627815724458,STABLE
AKWAMUMAN SENIOR HIGH SCHOOL,EASTERN,ASUOGYAMAN,7.142572,-1.6406402,"LON -1.640640 outside [-1.5500, 0.7000]",5.65 - 7.1,-1.4 - 0.55,317,ATIMPOKU- AKOSOMBO,MIXED,DAY/BOARDING,akwamumanshs@ges.gov.gh,C,No,21014.0,0.1,0.25,0.6951569539311147,0.4280627815724458,STABLE
APEGUSO SENIOR HIGH SCHOOL,EASTERN,ASUOGYAMAN,5.9926294,0.8187733,"LON 0.818773 outside [-1.5500, 0.7000]",5.65 - 7.1,-1.4 - 0.55,316,APEGUSO,MIXED,DAY/BOARDING,apegusoshs@ges.gov.gh,C,No,21014.0,0.1,0.25,0.6951569539311147,0.4280627815724458,STABLE
ANUM PRESBY SENIOR HIGH SCHOOL,EASTERN,ASUOGYAMAN,9.3953646,-0.8216087,"LAT 9.395365 outside [5.5000, 7.2500]",5.65 - 7.1,-1.4 - 0.55,314,ANUM,MIXED,DAY/BOARDING,presbyanumshs@ges.gov.gh,C,No,21014.0,0.1,0.25,0.6951569539311147,0.4280627815724458,STABLE
DABALA SENIOR HIGH/TECH.,VOLTA,SOUTH TONGU,,,MISSING COORDINATES,,,667,DABALA,MIXED,DAY/BOARDING,dabalashst@ges.gov.gh,C,No,21031.0,0.1,0.25,0.6948481325388751,0.42793925301555,STABLE
ST. CATHERINE GIRLS SENIOR HIGH SCHOOL,VOLTA,SOUTH TONGU,7.5614705,-1.7116618,"LON -1.711662 outside [-0.3000, 1.3500]",5.8 - 8.75,-0.15 - 1.2,664,AGBAKOPE,FEMALE,DAY/BOARDING,stcatherinegirlsshs@ges.gov.gh,C,No,21031.0,0.1,0.25,0.6948481325388751,0.42793925301555,STABLE
NKORANZA TECH INST.,BONO EAST,NKORANZA,,,MISSING COORDINATES,,,194,NKORANZA,MIXED,DAY/BOARDING,nkoranzatechinst@ges.gov.gh,C,No,21034.0,0.1,0.25,0.694793634646127,0.4279174538584508,STABLE
NKORANZA SENIOR HIGH/TECH SCHOOL,BONO EAST,NKORANZA SOUTH,10.0272463,-0.9731496,"LAT 10.027246 outside [7.1500, 8.9500]",7.3 - 8.8,-1.8 - -0.1,198,NKORANZA,MIXED,DAY/BOARDING,nkoranzashst@ges.gov.gh,C,No,21034.0,0.1,0.25,0.694793634646127,0.4279174538584508,STABLE
SHAMA SENIOR HIGH SCHOOL,WESTERN,SHAMA,5.8771706,0.3662603,"LON 0.366260 outside [-3.4000, -1.3500]",4.55 - 6.4,-3.25 - -1.5,698,SHAMA,MIXED,DAY/BOARDING,shamashs@ges.gov.gh,C,No,21475.0,0.1,0.25,0.6867824444121494,0.4247129777648597,STABLE
ST. MICHAEL TECH/VOC INST,ASHANTI,BOSOMTWE,,,MISSING COORDINATES,,,69,PRAMSO,MIXED,DAY,st.michaeltechvocinst@ges.gov.gh,C,No,21990.0,0.1,0.25,0.6774269728237174,0.4209707891294869,STABLE
